fm_id,name,website,facebook,twitter,youtube,other_media,street,city,county,state,zip,season_1_date,season_1_time,season_2_date,season_2_time,season_3_date,season_3_time,season_4_date,season_4_time,longitude,latitude,latlng,location,credit,wic,wic_cash,sfmnp,snap,organic,baked_goods,cheese,crafts,flowers,eggs,seafood,herbs,vegetables,honey,jams,maple,meat,nursery,nuts,plants,poultry,prepared,soap,trees,wine,coffee,beans,fruits,grains,juices,mushrooms,pet_food,tofu,wild_harvested,date_updated
1011956,Norcross Community Market,http://www.norcrosscommunitymarket.com,https://www.facebook.com/norcrosscommunitymarket/?fref=nf,,,,5 College Street,Norcross ,Gwinnett,GA,30071,06/04/2016 to 08/13/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-84.21132,33.941331,POINT(33.941331 -84.21132),,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,5/16/16 16:13
1004654,Norcross Whistle Stop Farmer's Market,http://www.whistlestopfarmersmarket.com,,,,,"74 Park Drive, Thrasher Park, on Buchanan Street next to the railroad tracks",Norcross,Gwinnett,GA,30071,May to October,Tue:4:00 pm - 8:00 pm;,,,,,,,-84.0235,33.9617,POINT(33.9617 -84.0235),Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,3/1/12 11:26
1008008,Norfolk Farmers Market - Saturday,http://www.norfolkfarmersmarket.com/,https://www.facebook.com/pages/Norfolk-Farmers-Market/371903846193334,,,,,Norfolk,Madison,NE,68701,06/07/2014 to 10/25/2014,Sat: 9:30 AM-12:00 PM;,,,,,,,-97.431307,42.018947,POINT(42.018947 -97.431307),Private business parking lot,N,N,N,Y,N,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/17/14 22:00
1006734,Norfolk Farmers Market - Tuesday and Thursday,http://www.norfolkfarmersmarket.com/,https://www.facebook.com/pages/Norfolk-Farmers-Market/371903846193334,,,,,Norfolk,Madison,NE,68701,06/07/2014 to 09/30/2014,Tue: 5:00 PM-6:30 PM;Thu: 5:00 PM-6:30 PM;,,,,,,,-97.420492,42.02667,POINT(42.02667 -97.420492),Private business parking lot,N,N,N,Y,N,-,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/17/14 22:03
1010614,NORFOLK FARMERS' MARKET,http://www.norfolkfarmersmarket.org,https://www.facebook.com/NorfolkFarmersMarket,,,,19 Maple Avenue,Norfolk,Litchfield,CT,6058,,Sat: 10:00 AM-1:00 PM;,,,,,,,-73.197873,41.990739,POINT(41.990739 -73.197873),,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,9/29/14 10:41
1005695,Norman Farmers Market,http://www.clevelandcountyfair.org,,,,,615 East Robinson St.,Norman,Cleveland,OK,73071,,,,,,,,,-97.4373,35.2329,POINT(35.2329 -97.4373),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003547,Normandy Village Marketplace,http://www.themarketcompany.org,,,,,Rue Vendome @ 71st Street,Miami Beach,Miami-Dade,FL,33141,January to December,Sat:9:00 AM - 5:00 PM;,,,,,,,-80.1287,25.85537,POINT(25.85537 -80.1287),Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/1/12 15:44
1010140,Norpoint Farmers Market,http://federalwayfarmersmarket.com/NORPOINTfarmersMARKET.html,https://www.facebook.com/NorpointFarmersMarket,,,,4848 Nassau NE,Tacoma,Pierce,WA,98422,06/15/2014 to 09/28/2014,Sun: 11:00 AM-4:00 PM;,,,,,,,-122.402709,47.300824,POINT(47.300824 -122.402709),Local government building grounds,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,5/13/14 19:11
1005307,Norris Square Park Farmers' Market,http://www.foodtrustmarkets.org/markets.html,,,,,Diamond and Hancock Streets,Philadelphia,Philadelphia,PA,19122,,,,,,,,,-75.13552,39.982004,POINT(39.982004 -75.13552),Other,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/28/13 16:01
1003243,Norristown,http://www.headhousemarket.org,,,,,Swede & Main Sts.,Norristown,Montgomery,PA,,,,,,,,,,-75.3446,40.1146,POINT(40.1146 -75.3446),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 27 2010 11:31AM
1007770,North Amherst Winter Farmers' Market,http://www.northamherstmarket.com,,,,,11 Meadow St.,Leverett,Hampshire,MA,1054,,,,,,,,,-72.5344,42.4115,POINT(42.4115 -72.5344),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006252,North Asheville Tailgate Market,http://www.northashevilletailgatemarket.com,https://www.facebook.com/pages/North-Asheville-Tailgate-Market/365664308791,,,,1 University Heights,Asheville,Buncombe,NC,28804,04/11/2015 to ,Sat: 8:00 AM-12:00 PM;,,,,,,,-82.5664,35.6149,POINT(35.6149 -82.5664),,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,3/25/15 19:55
1004266,North Atherton Farmers Market,http://www.nathertonmarket.com,https://www.facebook.com/pages/North-Atherton-Farmers-Market/115271871855499,,,,2615 Greentech Drive,State College,Centre,PA,16803,05/09/2015 to 11/07/2015,Sat: 10:00 AM-2:00 PM;,,,,,,,-77.92403,40.813582,POINT(40.813582 -77.92403),,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,3/19/15 11:38
1005621,North Beach Farmers' Market,http://www.urbantable.org,,,,,Powell St. between Union St. and Columbus Ave.,San Francisco,San Francisco,CA,94133,January to December,Sat:10:00 AM - 2:00 PM;,,,,,,,-122.410913,37.800527,POINT(37.800527 -122.410913),Closed-off public street,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/19/12 10:36
1006389,North Beach Friday Night Farmers's Market,http://www.ci.north-beach.md.us,,,,,5th Street,North Beach,Calvert,MD,20714,May to September,Fri:6:00 pm - 9:00 pm;,,,,,,,-76.539,38.7077,POINT(38.7077 -76.539),Closed-off public street,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2/22/12 11:53
1004562,North Bend Farmers Market,,,,,,Highways 79 & 30,North Bend,Dodge,NE,68649,,,,,,,,,-96.7828,41.4678,POINT(41.4678 -96.7828),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006138,North Bend Farmers Market,http://www.siviewpark.org/farmers-market.phtml,https://www.facebook.com/NorthBendFarmersMarket,,,,400 SE Orchard Drive,North Bend,King,WA,98045,06/09/2016 to 08/25/2016,Thu: 4:00 PM-8:00 PM;,09/01/2016 to 09/08/2016,Thu: 3:30 PM-7:30 PM;,,,,,-121.7843,47.49016,POINT(47.49016 -121.7843),,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,7/1/16 16:53
1001025,North Berkeley Farmers' Market,http://www.ecologycenter.org/fm,,https://twitter.com/ecbfm,,,Shattuck Ave. & Vine Street,Berkeley,Alameda,CA,94709,01/01/2016 to 12/31/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-122.2692423,37.8802352,POINT(37.8802352 -122.2692423),,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,Y,N,6/27/16 13:51
1002911,North Bloomington Street Farmers Market,,,,,,1215 North Bloomington(Route 23),Streator,La Salle,IL,61364,,,,,,,,,-88.8357,41.1328,POINT(41.1328 -88.8357),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009296,North Branch Farmers' Market ,http://www.localharvest.org/north-branch-farmers-market-M24372,,,,,8th Ave & Main ,North Branch ,,MN,55056,,,,,,,,,-92.9826,45.5114,POINT(45.5114 -92.9826),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011954,North Buffalo Farmers Market,http://www.northbuffalofarmersmarket.com/,https://www.facebook.com/North-Buffalo-Farmers-Market-1375842429358131/?fref=ts,https://twitter.com/NorthBuffaloMkt,,https://www.instagram.com/northbuffalofarmersmarket/,85 Dakota Avenue,Buffalo ,Erie,NY,14216,06/02/2016 to 10/27/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-78.867126,42.947332,POINT(42.947332 -78.867126),,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,6/27/16 13:46
1009550,North Canton Farmers' Market ,http://www.msgrille.com/NcFarmersMarket/,,,,,123-139 South Main Street - rear parking lot of St. Paul's Catholic parking lot and the Main Street Grille ,"North Canton, OH.",,OH,,,,,,,,,,-81.4024,40.8753,POINT(40.8753 -81.4024),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002499,North Center (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,,Belle Plain/Damien/Lincoln (4100N - 2000N),Chicago,Cook,IL,60602,,,,,,,,,-87.8168,41.8401,POINT(41.8401 -87.8168),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/19/12 16:43
1006213,North Central Bronx Market,,,,,,Mosholu Parkway North & Jerome,Bronx,Bronx,NY,10467,,,,,,,,,-73.8838,40.8804,POINT(40.8804 -73.8838),Local government building grounds,N,Y,N,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/20/11 10:43
1003114,North Central Farmers Market,,,,,,Highway 20 & Harrington St. East,Johnstown,Brown,NE,69214,,,,,,,,,-99.8647,42.5458,POINT(42.5458 -99.8647),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007159,North Central Texas Farmers Market Corporation III,,,,,,325 S. Main Street,Grapevine,Tarrant,TX,76051,,,,,,,,,-97.0783,32.9382,POINT(32.9382 -97.0783),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012026,North Charleston Farmers Market,http://northcharleston.org,,,,,4800 Park Circle,North Charleston,Charleston,SC,,05/05/2016 to 10/27/2016,Thu: 10:00 AM-6:00 PM;,,,,,,,-79.9847578,32.8814378,POINT(32.8814378 -79.9847578),,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/27/16 13:30
1006823,North Chili Farmers Market,,,,,,"Methodist Church Parking Lot, 2200 Westside Dr.",North Chili,Monroe,NY,14514,,,,,,,,,-77.7938,43.1057,POINT(43.1057 -77.7938),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/17/12 14:48
1006836,North City Farmers' Market,http://www.northcityfarmersmarket.blogspot.com/,https://www.facebook.com/NorthCityMarket,,,,2700 North 13th Street,St. Louis,St. Louis City,MO,63106,06/04/2016 to 10/15/2016,Sat: 10:00 AM-12:00 PM;,,,,,,,-90.196186,38.651254,POINT(38.651254 -90.196186),,Y,N,N,N,Y,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,6/28/16 12:38
1001595,North Creek Farmers Market,http://www.northcreekfarmersmarket.com,,,,,Route 28,North Creek,Warren,NY,12853,06/27/2013 to 10/03/2013,Thu: 3:00 PM-6:00 PM;,,,,,,,-73.985525,43.691282,POINT(43.691282 -73.985525),Healthcare Institution,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,3/31/14 16:24
1009245,North East Farmers Market ,,https://www.facebook.com/pages/North-East-Farmers-Market/109010742518386,,,,rtes 89 and 20 corner,North East,,PA,16428,,,,,,,,,-79.8346,42.216,POINT(42.216 -79.8346),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1004565,North End Commons Farmers Market,http://www.rockfordnorthend.com,,,,,City lot at Latham and King Streets,Rockford,Winnebago,IL,61103,,,,,,,,,-89.081,42.2873,POINT(42.2873 -89.081),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011943,North End Farmers Market,http://www.necic-ohio.org/#23,www.facebook.com/nefm2014,,,,486 Springmill St.,Mansfield,Richland,OH,44903,05/24/2016 to 10/31/2016,Tue: 11:00 AM-2:00 PM;,,,,,,,-82.523583,40.769716,POINT(40.769716 -82.523583),,Y,Y,N,N,Y,-,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,5/9/16 21:08
1012471,North End Farmers Market,http://neatmiddletown.org/nefm,https://www.facebook.com/north.end.farmers.market/,,,https://www.instagram.com/northendfm/,575 Main St,Middletown,Middlesex,CT,6457,07/01/2016 to 10/28/2016,Fri: 10:00 AM-2:00 PM;,,,,,,,-72.652,41.563893,POINT(41.563893 -72.652),,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,7/12/16 10:38
1001928,North Grand Farmers Market Association,,,,,,North Grand Mall,Ames,Story,IA,50010,,,,,,,,,-93.6205,42.0494,POINT(42.0494 -93.6205),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006468,North Greenbush Farmers Market,,,,,,95 Williams Rd.,North Greenbush,Rensselaer,NY,12198,06/13/2013 to 09/12/2013,Thu: 2:30 PM-6:00 PM;,,,,,,,-73.676923,42.691363,POINT(42.691363 -73.676923),Other,N,Y,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/17/13 12:38
1007439,NORTH GUILFORD - DUDLEY FARMERS' MARKET,,,,,,2351 Durham Road,Guilford,New Haven,CT,,,,,,,,,,-72.7191,41.3531,POINT(41.3531 -72.7191),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007582,North Haven Farmers' Market,,,,,,,North Haven,Knox,ME,4853,,,,,,,,,-68.8735,44.1279,POINT(44.1279 -68.8735),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003200,North Hollywood Valley Farmers Market,,,,,,Bellingham & Victory Blvd.,Sherman Oakes,Los Angeles,CA,91423,,,,,,,,,-118.399,34.1864,POINT(34.1864 -118.399),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012747,North Iowa Farmers Market,http://www.northiowafarmersmarket.com/,www.fb.com/northiowafarmersmarket,,,,,Mason City,Cerro Gordo,IA,50401,05/17/2016 to 10/28/2016,Tue: 3:00 PM-6:00 PM;Fri: 3:00 PM-6:00 PM;,,,,,,,-93.2476,43.149597,POINT(43.149597 -93.2476),,Y,N,Y,Y,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/31/16 15:09
1004592,North Kansas City Farmers Market,http://www.nkcbusinesscouncil.com,,,,,Armour Rd and Howell St in North Kansas City MO,North Kansas City,Clay,MO,64116,05/01/2015 to 10/30/2015,Fri: 7:00 AM-1:30 PM;,05/06/2016 to 10/28/2016,,,,,,-94.57233,39.14228,POINT(39.14228 -94.57233),,Y,N,N,N,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,5/10/16 12:17
1009433,North Long Beach Market,,https://www.facebook.com/GreenerGoodLB,,,,E. Artesia Blvd.,Long Beach,,CA,,,,,,,,,,-118.194,33.8743,POINT(33.8743 -118.194),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1003578,North Manchester Farmers' Market,,https://www.facebook.com/groups/325141357105/,,,,500 East Main Street,North Manchester,Wabash,IN,46962,05/02/2015 to 10/31/2015,Wed: 4:00 PM-6:30 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-85.764052,40.999512,POINT(40.999512 -85.764052),,Y,Y,Y,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,3/24/15 14:26
1012120,North Market Farmers' Market,http://www.northmarket.com,Facebook.com/NorthMarket,@northmarket,,Instagram:    @northmarket,59 Spruce Street,Columbus,Franklin,OH,43213,04/16/2016 to 12/17/2016,Sat: 8:00 AM-2:00 PM;,,,,,,,-83.0041,39.971889,POINT(39.971889 -83.0041),,Y,Y,N,Y,Y,-,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,6/30/16 12:34
1001030,North Mecklenburg Farmers Market,,,,,,700 N. Tryon Street,Charlotte,Mecklenburg,NC,28202,,,,,,,,,-80.8893,35.4745,POINT(35.4745 -80.8893),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009199,North Miami Farmers Market ,,https://www.facebook.com/nmfarmersmarket?ref=br_tf,,,,770 NE 125 Street,North Miami,,FL,33161,,,,,,,,,-80.1832,25.8904,POINT(25.8904 -80.1832),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1001059,North Myrtle Beach Farmers Market,http://www.waccamawmarkets.org,https://www.facebook.com/WaccamawMarketCooperative/,,,,925 First Avenue South,North Myrtle Beach,Horry,SC,29582,05/06/2016 to 10/28/2016,Fri: 10:00 AM-3:00 PM;,,,,,,,-78.683173,33.827655,POINT(33.827655 -78.683173),,Y,Y,Y,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,6/27/16 13:17
1005978,North Naples Green Market,http://www.Gtreenmarketflorida.com,,,,,Vanderbilt Beach Road,Naples,Collier,FL,34109,January to December,Sat:8:00 am - 1:00 pm;,,,,,,,-81.7707,26.2462,POINT(26.2462 -81.7707),Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,1/14/12 20:18
1004704,North Oakland Farmer's Market - Phat Beets Produce,http://www.phatbeetsproduce.org,,,,,942 Stanford Ave.,Oakland,Alameda,CA,94608,January to December,Sat:10:00 AM - 3:00 PM;,,,,,,,-122.2767591,37.8438207,POINT(37.8438207 -122.2767591),Private business parking lot,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/26/12 13:59
1012441,North Park Thursday Certified Farmers' Market,http://sandiegomarkets.com,https://www.facebook.com/NorthParkMarket,@northparkmarket,,,3001 North Park Way,San Diego ,San Diego,CA,92104,01/01/2016 to 12/31/2016,Thu: 3:00 PM-7:30 PM;,,,,,,,-117.1300547,32.747343,POINT(32.747343 -117.1300547),,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,7/11/16 15:38
1005629,North Plains Farmers' Market,http://www.northplainsfarmersmarket.org,https://www.facebook.com/NorthPlainsFarmersMarket?ref=br_tf,https://twitter.com/NPFMarket,,,NW Commercial Street,North Plains,Washington,OR,97133,06/04/2014 to 09/24/2015,Thu: 5:00 PM-8:00 PM;,,,,,,,-123.001725,45.59787,POINT(45.59787 -123.001725),,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,3/19/15 22:47
1000994,North Plainsfield Farmers Market,,,,,,Somerset & Race St.,North Plainsfield,Somerset,NJ,7060,,,,,,,,,-74.428,40.6209,POINT(40.6209 -74.428),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004681,North Platte Farmers Market,,,,,,6th & Bailey St.,North Platte,Lincoln,NE,69101,,,,,,,,,-100.76,41.1381,POINT(41.1381 -100.76),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012277,North Port Farmers Market,http://www.northportfarmersmarket.com,northportfarmersmarket,,,,4970 city hall blvd.,North Port ,Sarasota,FL,34286,10/07/2016 to 04/28/2017,Fri: 9:00 AM-2:00 PM;,,,,,,,-82.206423,27.074732,POINT(27.074732 -82.206423),,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,7/6/16 16:01
1004865,North Prairie Farmers Market - Minot,http://www.northprairiefarmersmarket.com,,,,,Corner of 3rd Ave SW and Broadway,Minot,Ward,ND,58701,07/11/2015 to ,Sat: 11:00 AM-2:00 PM;,,,,,,,-101.295598,48.233564,POINT(48.233564 -101.295598),,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,3/22/15 23:03
1002287,North Prairie Farmers Market - Velva,,,,,,Hwy 52 and Hwy 41,Velva,McHenry,ND,58790,January to December,Wed:5:00 pm - 6:30 pm;,,,,,,,-100.926,48.0524,POINT(48.0524 -100.926),Local government building grounds,N,N,N,N,N,-,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/16/11 15:16
1003910,North Prairie Farmers Market- Burke County,,,,,,,Bowbells,Burke,ND,,,,,,,,,,-102.24,48.8219,POINT(48.8219 -102.24),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000507,North Prairie/Kenmare Farmers Market,,,,,,Square City Park,Kenmare,Ward,ND,58746,,,,,,,,,-102.137,48.6422,POINT(48.6422 -102.137),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003619,North Prarie Farmers Markets-Stanley,,,,,,,Stanley,Mountrail,ND,,,,,,,,,,-102.397,48.3725,POINT(48.3725 -102.397),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006637,North Providence Farmers Market,http://www.northprovidenceri.gov,,,,,1 Governor Notte Parkway off 1675 Douglas Avenue,North Providence,Providence,RI,2904,07/12/2013 to 09/13/2013,Fri: 3:30 PM-6:00 PM;,,,,,,,-71.46218,41.86999,POINT(41.86999 -71.46218),Local government building grounds,Y,Y,N,Y,Y,-,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/12/13 13:48
1007616,North Quincy Farmers Market,,,,,,"1 Heritage Drive,  ING Parking Lot",Quincy,,MA,2171,,,,,,,,,-71.0348,42.2776,POINT(42.2776 -71.0348),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000176,North Raleigh Farmers' Market,http://www.northraleighfarmersmarket.com,,,,,1145 Falls River Avenue,Raleigh,Wake,NC,27614,April to October,Wed:3:00 PM - 6:00 PM;Sat:8:00 AM - 12:00 PM;,November to March,Sat:9:00 AM - 12:00 PM;,,,,,-78.58866,35.906849,POINT(35.906849 -78.58866),Private business parking lot,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,4/27/12 10:05
1002861,North Royalton Farmers Market,,,,,,Memorial Park State Rd,North Royalton,Cuyahoga,OH,44133,,,,,,,,,-81.7245,41.3096,POINT(41.3096 -81.7245),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010512,"North San Diego (Sikes Adobe) Certified Farmers Market, at the Sikes Adobe Historic Farmstead",http://www.NSDCFM.com,www.facebook.com/NSDCFM,twitter.com/NSDCFM,,,12655 Sunset Drive,Escondido ,San Diego,CA,92025,01/01/2016 to 12/31/2016,Sun: 10:30 AM-3:30 PM;,,,,,,,-117.067032,33.06752,POINT(33.06752 -117.067032),,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,6/27/16 15:59
